process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.time
2,3,2,1,74,6,0,4024.116666666667
2,3,2,1,75,1,0,18952.533333333333
2,3,2,1,75,2,0,38762.84166666667
2,3,2,1,75,3,0,1540.6
2,3,2,1,75,5,0,7875.508333333333
2,3,2,1,75,6,0,4453.783333333334
2,3,2,1,76,1,0,14045.366666666669
2,3,2,1,76,2,0,26250.525
2,3,2,1,76,3,0,1667.4
2,3,2,1,76,5,0,7937.208333333333
2,3,2,1,76,6,0,3242.741666666667
2,3,2,1,77,1,0,15737.091666666667
2,3,2,1,77,2,0,30761.566666666666
2,3,2,1,77,3,0,1461.9
2,3,2,1,77,5,0,7835.65
2,3,2,1,77,6,0,3556.116666666667
2,3,2,1,78,1,0,15636.925
2,3,2,1,78,2,0,29784.766666666663
2,3,2,1,78,3,0,1702.175
2,3,2,1,78,5,0,8030.866666666667
2,3,2,1,78,6,0,3555.6666666666665
2,3,2,1,79,1,0,17386.633333333335
2,3,2,1,79,2,0,34993.51666666667
2,3,2,1,79,3,0,1619.9916666666666
2,3,2,1,79,5,0,7956.016666666666
2,3,2,1,79,6,0,4051.891666666667
2,3,2,1,80,1,0,14721.075
2,3,2,1,80,2,0,6826.716666666666
2,3,2,1,80,2,1,7162.425
2,3,2,1,80,2,2,34314.566666666666
2,3,2,1,80,2,3,36101.85
2,3,2,1,80,2,4,32349.941666666666
2,3,2,1,80,3,0,125.51666666666668
2,3,2,1,80,3,1,123.25
2,3,2,1,80,3,2,1601.3083333333334
2,3,2,1,80,3,3,1525.9083333333333
2,3,2,1,80,3,4,1725.8083333333334
2,3,2,1,80,5,0,7918.483333333334
2,3,2,1,80,6,0,879.675
2,3,2,1,80,6,1,914.875
2,3,2,1,80,6,2,3993.55
2,3,2,1,80,6,3,4093.283333333333
2,3,2,1,80,6,4,3755.758333333333
2,3,2,1,81,1,0,16501.116666666665
2,3,2,1,81,5,0,7633.041666666667
2,3,2,1,82,1,0,16757.591666666667
2,3,2,1,82,5,0,7966.075
2,3,2,1,83,1,0,18241.95
2,3,2,1,83,5,0,7776.916666666667
2,3,2,1,84,1,0,13713.033333333333
2,3,2,1,84,5,0,7921.883333333333
2,3,2,1,85,1,0,15027.566666666668
2,3,2,1,85,5,0,7660.591666666666
2,3,2,1,86,1,0,15241.533333333333
2,3,2,1,86,5,0,7981.433333333333
2,3,2,1,87,1,0,16924.258333333335
2,3,2,1,87,5,0,7745.391666666666
2,3,2,1,88,1,0,15732.175
2,3,2,1,88,5,0,7837.233333333334
2,3,2,1,89,1,0,16876.158333333333
2,3,2,1,89,5,0,7748.016666666666
2,3,2,1,90,1,0,279.65
2,3,2,1,90,1,1,7642.65
2,3,2,1,90,1,2,290.65
2,3,2,1,90,1,3,20243.15
2,3,2,1,90,1,4,17944.716666666667
2,3,2,1,90,5,0,82.425
2,3,2,1,90,5,1,1316.9833333333331
2,3,2,1,90,5,2,9365.45
2,3,2,1,90,5,3,8474.025
2,3,2,1,90,5,4,82.00833333333334
